sha,file,type,begin,end
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/parse/authorization/HiveAuthorizationTaskFactory.java,CHANGE_SIGNATURE,52,53
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/parse/authorization/HiveAuthorizationTaskFactory.java,CHANGE_SIGNATURE,46,47
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,CHANGE_SIGNATURE,2667,2785
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/parse/ParseContext.java,CHANGE_SIGNATURE,326,332
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/parse/TaskCompiler.java,CHANGE_SIGNATURE,411,444
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,CHANGE_SIGNATURE,8907,8913
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/plan/ExplainWork.java,CHANGE_SIGNATURE,124,126
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/parse/QBJoinTree.java,CHANGE_SIGNATURE,214,220
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,CHANGE_SIGNATURE,6778,6784
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/parse/TezCompiler.java,CHANGE_SIGNATURE,900,902
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/parse/authorization/HiveAuthorizationTaskFactoryImpl.java,CHANGE_SIGNATURE,344,349
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/plan/ExplainWork.java,CHANGE_SIGNATURE,132,134
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/plan/MoveWork.java,CHANGE_SIGNATURE,148,150
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/parse/ParseContext.java,CHANGE_SIGNATURE,547,553
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/plan/GroupByDesc.java,CHANGE_SIGNATURE,173,175
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,CHANGE_SIGNATURE,12807,12830
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,CHANGE_SIGNATURE,8565,8655
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/parse/QBJoinTree.java,CHANGE_SIGNATURE,330,332
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/parse/authorization/HiveAuthorizationTaskFactoryImpl.java,CHANGE_SIGNATURE,89,108
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/parse/QBParseInfo.java,CHANGE_SIGNATURE,169,171
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/plan/ExplainWork.java,CHANGE_SIGNATURE,108,110
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/parse/authorization/HiveAuthorizationTaskFactoryImpl.java,CHANGE_SIGNATURE,109,135
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/parse/TableSample.java,CHANGE_SIGNATURE,129,137
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,CHANGE_SIGNATURE,4657,4708
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/parse/authorization/HiveAuthorizationTaskFactory.java,CHANGE_SIGNATURE,43,44
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,CHANGE_SIGNATURE,9434,9499
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/plan/MapWork.java,CHANGE_SIGNATURE,402,404
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/plan/MoveWork.java,CHANGE_SIGNATURE,84,88
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/parse/EximUtil.java,CHANGE_SIGNATURE,138,150
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,CHANGE_SIGNATURE,5732,5758
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/parse/ParseContext.java,CHANGE_SIGNATURE,368,370
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/parse/authorization/HiveAuthorizationTaskFactory.java,CHANGE_SIGNATURE,67,68
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,CHANGE_SIGNATURE,4848,4886
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/exec/RowSchema.java,CHANGE_SIGNATURE,43,45
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/plan/MoveWork.java,CHANGE_SIGNATURE,64,68
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/parse/authorization/HiveAuthorizationTaskFactoryImpl.java,CHANGE_SIGNATURE,225,242
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/parse/authorization/HiveAuthorizationTaskFactory.java,CHANGE_SIGNATURE,55,56
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/test/org/apache/hadoop/hive/ql/parse/TestColumnAccess.java,CHANGE_SIGNATURE,162,182
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/parse/authorization/HiveAuthorizationTaskFactoryImpl.java,CHANGE_SIGNATURE,187,191
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,CHANGE_SIGNATURE,8915,9060
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/plan/LateralViewJoinDesc.java,CHANGE_SIGNATURE,43,46
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,CHANGE_SIGNATURE,4828,4846
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/parse/QBJoinTree.java,CHANGE_SIGNATURE,199,205
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,CHANGE_SIGNATURE,14844,14892
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,CHANGE_SIGNATURE,9062,9224
cf6cbda04db6a2db7828ceee525208c014ff9fd3,ql/src/java/org/apache/hadoop/hive/ql/optimizer/SamplePruner.java,CHANGE_SIGNATURE,67,70
757573272a097957c2b084119cb448c0304e5c2c,ql/src/java/org/apache/hadoop/hive/ql/Driver.java,CHANGE_SIGNATURE,1590,1602
757573272a097957c2b084119cb448c0304e5c2c,ql/src/java/org/apache/hadoop/hive/ql/Driver.java,RENAME,2060,2079
757573272a097957c2b084119cb448c0304e5c2c,ql/src/java/org/apache/hadoop/hive/ql/Driver.java,INLINE,835,848
be508b8d16c465ac17f3b8c09d7cbb27c4eee47a,llap-client/src/java/org/apache/hadoop/hive/registry/impl/ZkRegistryBase.java,CHANGE_SIGNATURE,183,191
5b4deefc7a06dfc87bf6c37f2e5ed222f7bdb30d,ql/src/java/org/apache/hadoop/hive/ql/ddl/process/abort/AbortTransactionsOperation.java,MOVE,25,38
5b4deefc7a06dfc87bf6c37f2e5ed222f7bdb30d,ql/src/java/org/apache/hadoop/hive/ql/ddl/process/kill/KillQueriesOperation.java,MOVE,26,43
5b4deefc7a06dfc87bf6c37f2e5ed222f7bdb30d,ql/src/java/org/apache/hadoop/hive/ql/ddl/process/abort/AbortTransactionsDesc.java,MOVE,27,44
5b4deefc7a06dfc87bf6c37f2e5ed222f7bdb30d,ql/src/java/org/apache/hadoop/hive/ql/ddl/process/show/compactions/ShowCompactionsOperation.java,MOVE,34,120
5b4deefc7a06dfc87bf6c37f2e5ed222f7bdb30d,ql/src/java/org/apache/hadoop/hive/ql/ddl/process/show/compactions/ShowCompactionsDesc.java,MOVE,27,47
5b4deefc7a06dfc87bf6c37f2e5ed222f7bdb30d,ql/src/java/org/apache/hadoop/hive/ql/ddl/process/show/transactions/ShowTransactionsOperation.java,MOVE,35,95
5b4deefc7a06dfc87bf6c37f2e5ed222f7bdb30d,ql/src/java/org/apache/hadoop/hive/ql/ddl/process/show/transactions/ShowTransactionsDesc.java,MOVE,27,46
5b4deefc7a06dfc87bf6c37f2e5ed222f7bdb30d,ql/src/java/org/apache/hadoop/hive/ql/ddl/process/kill/KillQueriesDesc.java,MOVE,27,44
c05a32cdbf7872b2e428ccb7ae1187aee5b74d43,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/client/TestDropPartitions.java,EXTRACT,581,585
5c8392468cb581f53b6cb55d201fc933dca025e3,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorExpression.java,CHANGE_SIGNATURE,171,176
5c8392468cb581f53b6cb55d201fc933dca025e3,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFTimestampFieldTimestamp.java,CHANGE_SIGNATURE,67,71
5c8392468cb581f53b6cb55d201fc933dca025e3,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFUnixTimeStampString.java,CHANGE_SIGNATURE,74,78
5c8392468cb581f53b6cb55d201fc933dca025e3,ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorDateExpressions.java,CHANGE_SIGNATURE,318,326
5c8392468cb581f53b6cb55d201fc933dca025e3,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/DecimalColumnInList.java,CHANGE_SIGNATURE,62,70
5c8392468cb581f53b6cb55d201fc933dca025e3,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorExpression.java,CHANGE_SIGNATURE,167,169
5c8392468cb581f53b6cb55d201fc933dca025e3,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFTimestampFieldDate.java,CHANGE_SIGNATURE,66,70
5c8392468cb581f53b6cb55d201fc933dca025e3,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFDateAddScalarCol.java,CHANGE_SIGNATURE,78,84
5c8392468cb581f53b6cb55d201fc933dca025e3,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/CastTimestampToLong.java,CHANGE_SIGNATURE,47,50
5c8392468cb581f53b6cb55d201fc933dca025e3,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/AbstractFilterStringColLikeStringScalar.java,CHANGE_SIGNATURE,68,73
5c8392468cb581f53b6cb55d201fc933dca025e3,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFDateAddColScalar.java,CHANGE_SIGNATURE,65,71
5c8392468cb581f53b6cb55d201fc933dca025e3,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/FilterLongColumnInList.java,CHANGE_SIGNATURE,65,71
5c8392468cb581f53b6cb55d201fc933dca025e3,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/CastLongToString.java,CHANGE_SIGNATURE,39,44
5c8392468cb581f53b6cb55d201fc933dca025e3,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/CastStringToLong.java,CHANGE_SIGNATURE,66,71
5c8392468cb581f53b6cb55d201fc933dca025e3,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/FilterDoubleColumnInList.java,CHANGE_SIGNATURE,66,72
5c8392468cb581f53b6cb55d201fc933dca025e3,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorInBloomFilterColDynamicValue.java,CHANGE_SIGNATURE,70,75
5c8392468cb581f53b6cb55d201fc933dca025e3,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/FilterTimestampColumnInList.java,CHANGE_SIGNATURE,58,66
5c8392468cb581f53b6cb55d201fc933dca025e3,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/CastCharToBinary.java,CHANGE_SIGNATURE,39,44
5c8392468cb581f53b6cb55d201fc933dca025e3,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/CastDecimalToString.java,CHANGE_SIGNATURE,49,54
5c8392468cb581f53b6cb55d201fc933dca025e3,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/FilterDecimalColumnInList.java,CHANGE_SIGNATURE,60,68
5c8392468cb581f53b6cb55d201fc933dca025e3,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/FuncLongToString.java,CHANGE_SIGNATURE,57,62
5c8392468cb581f53b6cb55d201fc933dca025e3,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFDateDiffColCol.java,CHANGE_SIGNATURE,66,72
5c8392468cb581f53b6cb55d201fc933dca025e3,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorExpression.java,CHANGE_SIGNATURE,178,185
5c8392468cb581f53b6cb55d201fc933dca025e3,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFDateAddColCol.java,CHANGE_SIGNATURE,64,70
5c8392468cb581f53b6cb55d201fc933dca025e3,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorExpression.java,CHANGE_SIGNATURE,187,204
5c8392468cb581f53b6cb55d201fc933dca025e3,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFTimestampFieldString.java,CHANGE_SIGNATURE,61,65
1880bc64324e693bd8db425385c9a5031c61298d,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java,CHANGE_SIGNATURE,5522,5578
3b6acbfb3c7058c15371aefa66923076d43f1656,ql/src/java/org/apache/hadoop/hive/ql/plan/ExprNodeDescUtils.java,CHANGE_SIGNATURE,584,589
3b6acbfb3c7058c15371aefa66923076d43f1656,ql/src/java/org/apache/hadoop/hive/ql/plan/ExprNodeDescUtils.java,CHANGE_SIGNATURE,591,626
396c1617429d1d0a6ae5e89761bd55bee0a0ab78,ql/src/java/org/apache/hadoop/hive/ql/ddl/privilege/role/revoke/RevokeRoleDesc.java,MOVE,28,63
396c1617429d1d0a6ae5e89761bd55bee0a0ab78,ql/src/java/org/apache/hadoop/hive/ql/ddl/privilege/grant/GrantOperation.java,MOVE,34,61
396c1617429d1d0a6ae5e89761bd55bee0a0ab78,ql/src/java/org/apache/hadoop/hive/ql/ddl/privilege/role/revoke/RevokeRoleOperation.java,MOVE,33,57
396c1617429d1d0a6ae5e89761bd55bee0a0ab78,ql/src/java/org/apache/hadoop/hive/ql/ddl/privilege/role/create/CreateRoleDesc.java,MOVE,27,44
396c1617429d1d0a6ae5e89761bd55bee0a0ab78,ql/src/java/org/apache/hadoop/hive/ql/ddl/privilege/role/grant/GrantRoleDesc.java,MOVE,28,63
396c1617429d1d0a6ae5e89761bd55bee0a0ab78,ql/src/java/org/apache/hadoop/hive/ql/ddl/privilege/show/rolegrant/ShowRoleGrantDesc.java,MOVE,28,61
396c1617429d1d0a6ae5e89761bd55bee0a0ab78,ql/src/java/org/apache/hadoop/hive/ql/ddl/privilege/show/grant/ShowGrantDesc.java,MOVE,27,60
396c1617429d1d0a6ae5e89761bd55bee0a0ab78,ql/src/java/org/apache/hadoop/hive/ql/ddl/privilege/role/set/SetRoleOperation.java,MOVE,27,41
396c1617429d1d0a6ae5e89761bd55bee0a0ab78,ql/src/java/org/apache/hadoop/hive/ql/ddl/privilege/role/show/ShowRolesOperation.java,MOVE,31,46
396c1617429d1d0a6ae5e89761bd55bee0a0ab78,ql/src/java/org/apache/hadoop/hive/ql/ddl/privilege/role/set/SetRoleDesc.java,MOVE,27,44
396c1617429d1d0a6ae5e89761bd55bee0a0ab78,ql/src/java/org/apache/hadoop/hive/ql/ddl/privilege/revoke/RevokeOperation.java,MOVE,34,60
396c1617429d1d0a6ae5e89761bd55bee0a0ab78,ql/src/java/org/apache/hadoop/hive/ql/ddl/privilege/show/principals/ShowPrincipalsOperation.java,MOVE,35,71
396c1617429d1d0a6ae5e89761bd55bee0a0ab78,ql/src/java/org/apache/hadoop/hive/ql/ddl/privilege/role/grant/GrantRoleOperation.java,MOVE,33,57
396c1617429d1d0a6ae5e89761bd55bee0a0ab78,ql/src/java/org/apache/hadoop/hive/ql/ddl/privilege/role/show/ShowCurrentRoleDesc.java,MOVE,27,43
396c1617429d1d0a6ae5e89761bd55bee0a0ab78,ql/src/java/org/apache/hadoop/hive/ql/ddl/privilege/role/create/CreateRoleOperation.java,MOVE,27,41
396c1617429d1d0a6ae5e89761bd55bee0a0ab78,ql/src/java/org/apache/hadoop/hive/ql/ddl/privilege/revoke/RevokeDesc.java,MOVE,31,69
396c1617429d1d0a6ae5e89761bd55bee0a0ab78,ql/src/java/org/apache/hadoop/hive/ql/ddl/privilege/grant/GrantDesc.java,MOVE,32,83
396c1617429d1d0a6ae5e89761bd55bee0a0ab78,ql/src/java/org/apache/hadoop/hive/ql/ddl/privilege/role/drop/DropRoleOperation.java,MOVE,27,41
396c1617429d1d0a6ae5e89761bd55bee0a0ab78,ql/src/java/org/apache/hadoop/hive/ql/ddl/privilege/role/show/ShowCurrentRoleOperation.java,MOVE,31,47
396c1617429d1d0a6ae5e89761bd55bee0a0ab78,ql/src/java/org/apache/hadoop/hive/ql/ddl/privilege/show/rolegrant/ShowRoleGrantOperation.java,MOVE,36,70
396c1617429d1d0a6ae5e89761bd55bee0a0ab78,ql/src/java/org/apache/hadoop/hive/ql/ddl/privilege/role/drop/DropRoleDesc.java,MOVE,27,44
396c1617429d1d0a6ae5e89761bd55bee0a0ab78,ql/src/java/org/apache/hadoop/hive/ql/ddl/privilege/show/principals/ShowPrincipalsDesc.java,MOVE,27,54
396c1617429d1d0a6ae5e89761bd55bee0a0ab78,ql/src/java/org/apache/hadoop/hive/ql/ddl/privilege/show/grant/ShowGrantOperation.java,MOVE,39,101
396c1617429d1d0a6ae5e89761bd55bee0a0ab78,ql/src/java/org/apache/hadoop/hive/ql/ddl/privilege/role/show/ShowRolesDesc.java,MOVE,27,45
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,EXTRACT_MOVE,125,127
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,EXTRACT_MOVE,129,131
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,EXTRACT_MOVE,93,95
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,EXTRACT_MOVE,73,75
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,EXTRACT_MOVE,133,135
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,EXTRACT_MOVE,101,103
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,EXTRACT_MOVE,105,107
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,EXTRACT_MOVE,73,75
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,EXTRACT_MOVE,69,71
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,EXTRACT_MOVE,105,107
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,EXTRACT_MOVE,89,91
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,EXTRACT_MOVE,69,71
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,EXTRACT_MOVE,73,75
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,EXTRACT_MOVE,69,71
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,EXTRACT_MOVE,73,75
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/lockmgr/EmbeddedLockManager.java,CHANGE_SIGNATURE,70,74
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,EXTRACT_MOVE,69,71
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,EXTRACT_MOVE,73,75
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/lockmgr/HiveTxnManagerImpl.java,CHANGE_SIGNATURE,74,77
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,EXTRACT_MOVE,133,135
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,EXTRACT_MOVE,125,127
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,EXTRACT_MOVE,69,71
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/lockmgr/DummyTxnManager.java,CHANGE_SIGNATURE,146,218
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,EXTRACT_MOVE,97,99
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,EXTRACT_MOVE,109,111
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,EXTRACT_MOVE,133,135
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,EXTRACT_MOVE,73,75
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,EXTRACT_MOVE,113,115
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,MOVE_RENAME,24,149
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,EXTRACT_MOVE,85,87
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,EXTRACT_MOVE,85,87
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,EXTRACT_MOVE,69,71
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,EXTRACT_MOVE,69,71
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,EXTRACT_MOVE,73,75
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/lockmgr/HiveTxnManager.java,CHANGE_SIGNATURE,114,126
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,EXTRACT_MOVE,121,123
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/lockmgr/DbLockManager.java,CHANGE_SIGNATURE,77,81
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,EXTRACT_MOVE,73,75
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,EXTRACT_MOVE,69,71
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/lockmgr/zookeeper/ZooKeeperHiveLockManager.java,CHANGE_SIGNATURE,150,229
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,MOVE_RENAME,47,62
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/DriverState.java,EXTRACT_MOVE,113,115
4341337266bbaf97e1e3b05da7d5c5c0aa9708e9,ql/src/java/org/apache/hadoop/hive/ql/lockmgr/HiveLockManager.java,CHANGE_SIGNATURE,40,40
834e17e9a728f5e21db981c0f702061c1433cf8f,ql/src/java/org/apache/hadoop/hive/ql/plan/HiveOperation.java,CHANGE_SIGNATURE,219,222
834e17e9a728f5e21db981c0f702061c1433cf8f,ql/src/java/org/apache/hadoop/hive/ql/plan/HiveOperation.java,CHANGE_SIGNATURE,230,238
029cab297a9ae40d249f63040721f93857398648,ql/src/java/org/apache/hadoop/hive/ql/optimizer/ppr/PartExprEvalUtils.java,CHANGE_SIGNATURE,122,126
5b1afb78f4d2cf0ab7a7e83532a5557be2ec353d,ql/src/java/org/apache/hadoop/hive/ql/ddl/function/drop/DropFunctionAnalyzer.java,MOVE_RENAME,44,66
5b1afb78f4d2cf0ab7a7e83532a5557be2ec353d,ql/src/java/org/apache/hadoop/hive/ql/ddl/function/reload/ReloadFunctionsOperation.java,MOVE,26,45
5b1afb78f4d2cf0ab7a7e83532a5557be2ec353d,ql/src/java/org/apache/hadoop/hive/ql/ddl/function/drop/DropFunctionDesc.java,MOVE,28,63
5b1afb78f4d2cf0ab7a7e83532a5557be2ec353d,ql/src/java/org/apache/hadoop/hive/ql/ddl/function/macro/drop/DropMacroDesc.java,MOVE,27,44
5b1afb78f4d2cf0ab7a7e83532a5557be2ec353d,ql/src/java/org/apache/hadoop/hive/ql/ddl/function/macro/drop/DropMacroOperation.java,MOVE,26,44
5b1afb78f4d2cf0ab7a7e83532a5557be2ec353d,ql/src/java/org/apache/hadoop/hive/ql/ddl/function/create/CreateFunctionDesc.java,MOVE,30,79
